2025.09.23,00:15,1.35011,1.35070,1.34987,1.35043,113
2025.09.23,00:20,1.35041,1.35083,1.35003,1.35050,121
2025.09.23,00:25,1.35050,1.35088,1.35049,1.35062,451
2025.09.23,00:30,1.35062,1.35102,1.35062,1.35079,1596
2025.09.23,00:35,1.35089,1.35117,1.35084,1.35096,526
2025.09.23,00:40,1.35098,1.35113,1.35087,1.35096,592
2025.09.23,00:45,1.35102,1.35108,1.35087,1.35099,435
2025.09.23,00:50,1.35093,1.35111,1.35087,1.35094,468
2025.09.23,00:55,1.35095,1.35118,1.35089,1.35112,1398
2025.09.23,01:00,1.35109,1.35146,1.35102,1.35144,378
2025.09.23,01:05,1.35144,1.35157,1.35144,1.35154,71
2025.09.23,01:10,1.35157,1.35159,1.35126,1.35126,89
2025.09.23,01:15,1.35127,1.35143,1.35127,1.35133,143
2025.09.23,01:20,1.35133,1.35138,1.35130,1.35133,98
2025.09.23,01:25,1.35131,1.35135,1.35130,1.35132,67
2025.09.23,01:30,1.35134,1.35148,1.35133,1.35144,71
2025.09.23,01:35,1.35144,1.35153,1.35143,1.35148,96
2025.09.23,01:40,1.35148,1.35149,1.35129,1.35134,163
2025.09.23,01:45,1.35134,1.35134,1.35126,1.35129,125
2025.09.23,01:50,1.35130,1.35140,1.35128,1.35140,256
2025.09.23,01:55,1.35139,1.35139,1.35134,1.35137,36
2025.09.23,02:00,1.35136,1.35151,1.35136,1.35144,144
2025.09.23,02:05,1.35144,1.35148,1.35143,1.35144,74
2025.09.23,02:10,1.35144,1.35144,1.35138,1.35139,88
2025.09.23,02:15,1.35139,1.35153,1.35134,1.35151,172
2025.09.23,02:20,1.35151,1.35153,1.35147,1.35151,149
2025.09.23,02:25,1.35150,1.35154,1.35147,1.35153,108
2025.09.23,02:30,1.35150,1.35154,1.35143,1.35144,154
2025.09.23,02:35,1.35145,1.35151,1.35140,1.35147,124
2025.09.23,02:40,1.35148,1.35151,1.35143,1.35146,137
2025.09.23,02:45,1.35146,1.35148,1.35134,1.35148,111
2025.09.23,02:50,1.35147,1.35148,1.35141,1.35143,114
2025.09.23,02:55,1.35143,1.35145,1.35130,1.35136,492
2025.09.23,03:00,1.35133,1.35139,1.35109,1.35114,763
2025.09.23,03:05,1.35111,1.35121,1.35107,1.35116,421
2025.09.23,03:10,1.35115,1.35128,1.35106,1.35114,636
2025.09.23,03:15,1.35114,1.35124,1.35106,1.35118,615
2025.09.23,03:20,1.35119,1.35128,1.35114,1.35118,353
2025.09.23,03:25,1.35118,1.35140,1.35111,1.35135,584
2025.09.23,03:30,1.35136,1.35163,1.35134,1.35158,376
2025.09.23,03:35,1.35158,1.35165,1.35148,1.35157,287
2025.09.23,03:40,1.35157,1.35158,1.35140,1.35152,394
2025.09.23,03:45,1.35151,1.35168,1.35147,1.35166,353
2025.09.23,03:50,1.35166,1.35180,1.35161,1.35165,277
2025.09.23,03:55,1.35166,1.35203,1.35160,1.35201,540
2025.09.23,04:00,1.35201,1.35221,1.35186,1.35190,582
2025.09.23,04:05,1.35190,1.35201,1.35167,1.35180,430
2025.09.23,04:10,1.35181,1.35187,1.35163,1.35179,359
2025.09.23,04:15,1.35178,1.35188,1.35175,1.35181,384
2025.09.23,04:20,1.35180,1.35191,1.35160,1.35175,354
2025.09.23,04:25,1.35175,1.35178,1.35162,1.35167,337
2025.09.23,04:30,1.35165,1.35180,1.35156,1.35177,349
2025.09.23,04:35,1.35177,1.35227,1.35175,1.35222,597
2025.09.23,04:40,1.35222,1.35261,1.35221,1.35246,903
2025.09.23,04:45,1.35247,1.35259,1.35245,1.35258,574
2025.09.23,04:50,1.35258,1.35266,1.35228,1.35236,636
2025.09.23,04:55,1.35235,1.35246,1.35219,1.35225,620
2025.09.23,05:00,1.35224,1.35237,1.35210,1.35226,459
2025.09.23,05:05,1.35225,1.35230,1.35174,1.35175,497
2025.09.23,05:10,1.35175,1.35175,1.35123,1.35127,499
2025.09.23,05:15,1.35126,1.35146,1.35126,1.35134,627
2025.09.23,05:20,1.35136,1.35149,1.35125,1.35131,415
2025.09.23,05:25,1.35130,1.35130,1.35094,1.35094,397
2025.09.23,05:30,1.35094,1.35094,1.35048,1.35063,440
2025.09.23,05:35,1.35063,1.35108,1.35061,1.35103,458
2025.09.23,05:40,1.35103,1.35120,1.35095,1.35109,461
2025.09.23,05:45,1.35109,1.35118,1.35102,1.35109,374
2025.09.23,05:50,1.35108,1.35109,1.35087,1.35095,443
2025.09.23,05:55,1.35095,1.35097,1.35053,1.35085,531
2025.09.23,06:00,1.35087,1.35092,1.35075,1.35089,535
2025.09.23,06:05,1.35090,1.35090,1.35025,1.35040,583
2025.09.23,06:10,1.35039,1.35057,1.35031,1.35044,588
2025.09.23,06:15,1.35042,1.35059,1.35035,1.35049,386
2025.09.23,06:20,1.35050,1.35086,1.35049,1.35082,597
2025.09.23,06:25,1.35083,1.35109,1.35075,1.35108,611
2025.09.23,06:30,1.35109,1.35113,1.35094,1.35094,227
2025.09.23,06:35,1.35095,1.35105,1.35087,1.35089,284
2025.09.23,06:40,1.35090,1.35121,1.35087,1.35118,393
2025.09.23,06:45,1.35118,1.35142,1.35113,1.35140,251
2025.09.23,06:50,1.35141,1.35143,1.35127,1.35129,107
2025.09.23,06:55,1.35127,1.35151,1.35119,1.35151,286
2025.09.23,07:00,1.35151,1.35167,1.35126,1.35133,389
2025.09.23,07:05,1.35133,1.35136,1.35090,1.35116,308
2025.09.23,07:10,1.35117,1.35119,1.35105,1.35111,283
2025.09.23,07:15,1.35112,1.35112,1.35065,1.35080,485
2025.09.23,07:20,1.35072,1.35080,1.35042,1.35063,588
2025.09.23,07:25,1.35065,1.35065,1.35046,1.35058,405
2025.09.23,07:30,1.35058,1.35084,1.35051,1.35080,418
2025.09.23,07:35,1.35080,1.35094,1.35070,1.35089,434
2025.09.23,07:40,1.35090,1.35100,1.35080,1.35092,600
2025.09.23,07:45,1.35092,1.35094,1.35077,1.35083,235
2025.09.23,07:50,1.35084,1.35105,1.35067,1.35080,427
2025.09.23,07:55,1.35078,1.35084,1.35069,1.35072,262
2025.09.23,08:00,1.35073,1.35073,1.35032,1.35043,499
2025.09.23,08:05,1.35043,1.35071,1.35042,1.35069,211
2025.09.23,08:10,1.35068,1.35090,1.35068,1.35070,271
2025.09.23,08:15,1.35070,1.35118,1.35069,1.35080,242
2025.09.23,08:20,1.35080,1.35091,1.35073,1.35081,311
2025.09.23,08:25,1.35080,1.35118,1.35080,1.35107,574
2025.09.23,08:30,1.35106,1.35138,1.35106,1.35137,481
2025.09.23,08:35,1.35136,1.35141,1.35125,1.35127,184
2025.09.23,08:40,1.35127,1.35128,1.35095,1.35120,443
2025.09.23,08:45,1.35120,1.35132,1.35107,1.35121,516
2025.09.23,08:50,1.35121,1.35128,1.35099,1.35108,491
2025.09.23,08:55,1.35106,1.35127,1.35069,1.35070,565
2025.09.23,09:00,1.35068,1.35068,1.35026,1.35029,979
2025.09.23,09:05,1.35029,1.35082,1.35028,1.35078,703
2025.09.23,09:10,1.35079,1.35084,1.35040,1.35053,803
2025.09.23,09:15,1.35051,1.35052,1.35026,1.35035,792
2025.09.23,09:20,1.35034,1.35086,1.35021,1.35071,929
2025.09.23,09:25,1.35070,1.35097,1.35066,1.35087,582
2025.09.23,09:30,1.35088,1.35091,1.35049,1.35057,712
2025.09.23,09:35,1.35060,1.35092,1.35056,1.35091,679
2025.09.23,09:40,1.35090,1.35140,1.35077,1.35137,630
2025.09.23,09:45,1.35138,1.35217,1.35137,1.35208,763
2025.09.23,09:50,1.35209,1.35213,1.35163,1.35177,723
2025.09.23,09:55,1.35176,1.35177,1.35140,1.35152,790
2025.09.23,10:00,1.35151,1.35173,1.35070,1.35078,1574
